Date,Price,Quatity Sold
Sep 07 2020 01: +0,0.03,52178
Sep 08 2020 01: +0,0.03,52484
Sep 09 2020 01: +0,0.03,55015
Sep 10 2020 01: +0,0.03,54696
Sep 11 2020 01: +0,0.03,59573
Sep 12 2020 01: +0,0.03,60030
Sep 13 2020 01: +0,0.03,72077
Sep 14 2020 01: +0,0.03,59888
Sep 15 2020 01: +0,0.03,56583
Sep 16 2020 01: +0,0.03,67205
Sep 17 2020 01: +0,0.03,58117
Sep 18 2020 01: +0,0.03,60632
Sep 19 2020 01: +0,0.03,60229
Sep 20 2020 01: +0,0.03,65422
Sep 21 2020 01: +0,0.03,51738
Sep 22 2020 01: +0,0.03,51722
Sep 23 2020 01: +0,0.03,57410
Sep 24 2020 01: +0,0.03,53609
Sep 25 2020 01: +0,0.03,62912
Sep 26 2020 01: +0,0.03,69006
Sep 27 2020 01: +0,0.03,66459
Sep 28 2020 01: +0,0.03,59798
Sep 29 2020 01: +0,0.03,54980
Sep 30 2020 01: +0,0.03,58548
Oct 01 2020 01: +0,0.03,59912
Oct 02 2020 01: +0,0.03,59302
Oct 03 2020 01: +0,0.03,67845
Oct 04 2020 01: +0,0.03,70770
Oct 05 2020 01: +0,0.03,54579
Oct 06 2020 01: +0,0.03,56388
Oct 07 2020 01: +0,0.03,61593
Oct 08 2020 01: +0,0.03,61061
Oct 09 2020 01: +0,0.03,53318
Oct 10 2020 01: +0,0.03,54611
Oct 11 2020 01: +0,0.03,73309
Oct 12 2020 01: +0,0.03,61566
Oct 13 2020 01: +0,0.03,53753
Oct 14 2020 01: +0,0.03,62094
Oct 15 2020 01: +0,0.03,64133
Oct 16 2020 01: +0,0.03,56679
Oct 17 2020 01: +0,0.03,62911
Oct 18 2020 01: +0,0.03,61098
Oct 19 2020 01: +0,0.03,51747
Oct 20 2020 01: +0,0.03,54086
Oct 21 2020 01: +0,0.03,58661
Oct 22 2020 01: +0,0.03,61494
Oct 23 2020 01: +0,0.03,69980
Oct 24 2020 01: +0,0.03,71335
Oct 25 2020 01: +0,0.03,76337
Oct 26 2020 01: +0,0.03,63537
Oct 27 2020 01: +0,0.03,57510
Oct 28 2020 01: +0,0.03,69925
Oct 29 2020 01: +0,0.03,63878
Oct 30 2020 01: +0,0.03,74039
Oct 31 2020 01: +0,0.03,76800
Nov 01 2020 01: +0,0.03,74283
Nov 02 2020 01: +0,0.03,52927
Nov 03 2020 01: +0,0.03,55278
Nov 04 2020 01: +0,0.03,75635
Nov 05 2020 01: +0,0.03,64986
Nov 06 2020 01: +0,0.03,64236
Nov 07 2020 01: +0,0.03,66990
Nov 08 2020 01: +0,0.03,80818
Nov 09 2020 01: +0,0.03,72292
Nov 10 2020 01: +0,0.03,75757
Nov 11 2020 01: +0,0.03,72147
Nov 12 2020 01: +0,0.03,68564
Nov 13 2020 01: +0,0.03,63638
Nov 14 2020 01: +0,0.03,68182
Nov 15 2020 01: +0,0.03,68485
Nov 16 2020 01: +0,0.03,74458
Nov 17 2020 01: +0,0.03,62945
Nov 18 2020 01: +0,0.03,61974
Nov 19 2020 01: +0,0.03,70985
Nov 20 2020 01: +0,0.03,73417
Nov 21 2020 01: +0,0.03,74231
Nov 22 2020 01: +0,0.03,69962
Nov 23 2020 01: +0,0.03,56564
Nov 24 2020 01: +0,0.03,64917
Nov 25 2020 01: +0,0.03,67612
Nov 26 2020 01: +0,0.03,76778
Nov 27 2020 01: +0,0.03,69673
Nov 28 2020 01: +0,0.03,70489
Nov 29 2020 01: +0,0.03,69545
Nov 30 2020 01: +0,0.03,63497
Dec 01 2020 01: +0,0.03,65447
Dec 02 2020 01: +0,0.03,57940
Dec 03 2020 01: +0,0.03,66403
Dec 04 2020 01: +0,0.03,91046
Dec 05 2020 01: +0,0.03,82057
Dec 06 2020 01: +0,0.03,61880
Dec 07 2020 01: +0,0.03,69240
Dec 08 2020 01: +0,0.03,56977
Dec 09 2020 01: +0,0.03,55453
Dec 10 2020 01: +0,0.03,61220
Dec 11 2020 01: +0,0.03,59904
Dec 12 2020 01: +0,0.03,62080
Dec 13 2020 01: +0,0.03,64248
Dec 14 2020 01: +0,0.03,62377
Dec 15 2020 01: +0,0.03,58421
Dec 16 2020 01: +0,0.03,63411
Dec 17 2020 01: +0,0.03,52991
Dec 18 2020 01: +0,0.03,64688
Dec 19 2020 01: +0,0.03,68899
Dec 20 2020 01: +0,0.03,63543
Dec 21 2020 01: +0,0.03,59423
Dec 22 2020 01: +0,0.03,74255
Dec 23 2020 01: +0,0.03,70873
Dec 24 2020 01: +0,0.03,76648
Dec 25 2020 01: +0,0.03,73703
Dec 26 2020 01: +0,0.03,77608
Dec 27 2020 01: +0,0.03,86987
Dec 28 2020 01: +0,0.03,84820
Dec 29 2020 01: +0,0.03,76607
Dec 30 2020 01: +0,0.03,72393
Dec 31 2020 01: +0,0.03,84672
Jan 01 2021 01: +0,0.03,89996
Jan 02 2021 01: +0,0.03,97783
Jan 03 2021 01: +0,0.03,75347
Jan 04 2021 01: +0,0.03,77416
Jan 05 2021 01: +0,0.03,74803
Jan 06 2021 01: +0,0.03,81355
Jan 07 2021 01: +0,0.03,76173
Jan 08 2021 01: +0,0.03,82935
Jan 09 2021 01: +0,0.03,94418
