Date,Price,Quatity Sold
Oct 15 2017 01: +0,0.03,53532
Oct 16 2017 01: +0,0.03,59248
Oct 17 2017 01: +0,0.03,70484
Oct 18 2017 01: +0,0.03,63512
Oct 19 2017 01: +0,0.03,62328
Oct 20 2017 01: +0,0.03,50553
Oct 21 2017 01: +0,0.03,76685
Oct 22 2017 01: +0,0.03,68790
Oct 23 2017 01: +0,0.03,65873
Oct 24 2017 01: +0,0.03,62247
Oct 25 2017 01: +0,0.03,51399
Oct 26 2017 01: +0,0.03,39845
Oct 27 2017 01: +0,0.03,35473
Oct 28 2017 01: +0,0.03,38790
Oct 29 2017 01: +0,0.03,51663
Oct 30 2017 01: +0,0.03,43576
Oct 31 2017 01: +0,0.03,36489
Nov 01 2017 01: +0,0.03,33625
Nov 02 2017 01: +0,0.03,39118
Nov 03 2017 01: +0,0.03,37255
Nov 04 2017 01: +0,0.03,40369
Nov 05 2017 01: +0,0.03,46050
Nov 06 2017 01: +0,0.03,43919
Nov 07 2017 01: +0,0.03,36845
Nov 08 2017 01: +0,0.03,27556
Nov 09 2017 01: +0,0.03,33718
Nov 10 2017 01: +0,0.03,34011
Nov 11 2017 01: +0,0.03,36077
Nov 12 2017 01: +0,0.03,39142
Nov 13 2017 01: +0,0.03,34196
Nov 14 2017 01: +0,0.03,39973
Nov 15 2017 01: +0,0.03,29254
Nov 16 2017 01: +0,0.03,31018
Nov 17 2017 01: +0,0.03,41485
Nov 18 2017 01: +0,0.03,36054
Nov 19 2017 01: +0,0.03,39020
Nov 20 2017 01: +0,0.03,29678
Nov 21 2017 01: +0,0.03,35573
Nov 22 2017 01: +0,0.03,37055
Nov 23 2017 01: +0,0.03,39563
Nov 24 2017 01: +0,0.03,35765
Nov 25 2017 01: +0,0.03,35342
Nov 26 2017 01: +0,0.03,37112
Nov 27 2017 01: +0,0.03,28426
Nov 28 2017 01: +0,0.03,37046
Nov 29 2017 01: +0,0.03,58622
Nov 30 2017 01: +0,0.03,42246
Dec 01 2017 01: +0,0.03,34073
Dec 02 2017 01: +0,0.03,36728
Dec 03 2017 01: +0,0.03,34976
Dec 04 2017 01: +0,0.03,44956
Dec 05 2017 01: +0,0.03,29430
Dec 06 2017 01: +0,0.03,32632
Dec 07 2017 01: +0,0.03,32360
Dec 08 2017 01: +0,0.03,28434
Dec 09 2017 01: +0,0.03,34628
Dec 10 2017 01: +0,0.03,38456
Dec 11 2017 01: +0,0.03,33127
Dec 12 2017 01: +0,0.03,102844
Dec 13 2017 01: +0,0.03,51969
Dec 14 2017 01: +0,0.03,26207
Dec 15 2017 01: +0,0.03,31211
Dec 16 2017 01: +0,0.03,31840
Dec 17 2017 01: +0,0.03,32048
Dec 18 2017 01: +0,0.03,32109
Dec 19 2017 01: +0,0.03,26688
Dec 20 2017 01: +0,0.03,29589
Dec 21 2017 01: +0,0.03,26239
Dec 22 2017 01: +0,0.03,31066
Dec 23 2017 01: +0,0.03,37899
Dec 24 2017 01: +0,0.03,32214
Dec 25 2017 01: +0,0.03,41115
