Date,Price,Quatity Sold
Jan 09 2018 01: +0,0.03,26064
Jan 10 2018 01: +0,0.03,26123
Jan 11 2018 01: +0,0.03,29919
Jan 12 2018 01: +0,0.03,26464
Jan 13 2018 01: +0,0.03,25445
Jan 14 2018 01: +0,0.03,25671
Jan 15 2018 01: +0,0.03,33672
Jan 16 2018 01: +0,0.03,27268
Jan 17 2018 01: +0,0.03,30817
Jan 18 2018 01: +0,0.03,31796
Jan 19 2018 01: +0,0.03,22020
Jan 20 2018 01: +0,0.03,30692
Jan 21 2018 01: +0,0.03,29873
Jan 22 2018 01: +0,0.03,26168
Jan 23 2018 01: +0,0.03,29174
Jan 24 2018 01: +0,0.03,33132
Jan 25 2018 01: +0,0.03,33478
Jan 26 2018 01: +0,0.03,27574
Jan 27 2018 01: +0,0.03,21579
Jan 28 2018 01: +0,0.03,28084
Jan 29 2018 01: +0,0.03,27422
Jan 30 2018 01: +0,0.03,23972
Jan 31 2018 01: +0,0.03,25356
Feb 01 2018 01: +0,0.03,21573
Feb 02 2018 01: +0,0.03,23441
Feb 03 2018 01: +0,0.03,31288
Feb 04 2018 01: +0,0.03,29431
Feb 05 2018 01: +0,0.03,20762
Feb 06 2018 01: +0,0.03,26897
Feb 07 2018 01: +0,0.03,21611
Feb 08 2018 01: +0,0.03,22005
Feb 09 2018 01: +0,0.03,17695
Feb 10 2018 01: +0,0.03,21564
Feb 11 2018 01: +0,0.03,22961
Feb 12 2018 01: +0,0.03,19108
Feb 13 2018 01: +0,0.03,19020
Feb 14 2018 01: +0,0.03,19980
Feb 15 2018 01: +0,0.03,26667
Feb 16 2018 01: +0,0.03,26022
Feb 17 2018 01: +0,0.03,28974
Feb 18 2018 01: +0,0.03,22864
Feb 19 2018 01: +0,0.03,16227
Feb 20 2018 01: +0,0.03,20803
Feb 21 2018 01: +0,0.03,23516
Feb 22 2018 01: +0,0.03,32827
Feb 23 2018 01: +0,0.03,31971
Feb 24 2018 01: +0,0.03,35819
Feb 25 2018 01: +0,0.03,28958
