Date,Price,Quatity Sold
Jun 22 2019 01: +0,0.03,37879
Jun 23 2019 01: +0,0.03,29151
Jun 24 2019 01: +0,0.03,27926
Jun 25 2019 01: +0,0.03,36721
Jun 26 2019 01: +0,0.03,41290
Jun 27 2019 01: +0,0.03,37593
Jun 28 2019 01: +0,0.03,31972
Jun 29 2019 01: +0,0.03,29206
Jun 30 2019 01: +0,0.03,30429
Jul 01 2019 01: +0,0.03,28939
Jul 02 2019 01: +0,0.03,27661
Jul 03 2019 01: +0,0.03,30326
Jul 04 2019 01: +0,0.03,30136
Jul 05 2019 01: +0,0.03,27798
Jul 06 2019 01: +0,0.03,29699
Jul 07 2019 01: +0,0.03,27647
Jul 08 2019 01: +0,0.03,32113
Jul 09 2019 01: +0,0.03,29342
Jul 10 2019 01: +0,0.03,28594
Jul 11 2019 01: +0,0.03,27656
Jul 12 2019 01: +0,0.03,27232
Jul 13 2019 01: +0,0.03,39619
Jul 14 2019 01: +0,0.03,32691
Jul 15 2019 01: +0,0.03,29441
Jul 16 2019 01: +0,0.03,32804
Jul 17 2019 01: +0,0.03,33881
Jul 18 2019 01: +0,0.03,28502
Jul 19 2019 01: +0,0.03,29908
Jul 20 2019 01: +0,0.03,25961
Jul 21 2019 01: +0,0.03,28073
Jul 22 2019 01: +0,0.03,32302
Jul 23 2019 01: +0,0.03,27947
Jul 24 2019 01: +0,0.03,25220
Jul 25 2019 01: +0,0.03,25233
Jul 26 2019 01: +0,0.03,26322
Jul 27 2019 01: +0,0.03,28412
Jul 28 2019 01: +0,0.03,25658
Jul 29 2019 01: +0,0.03,35867
Jul 30 2019 01: +0,0.03,33592
Jul 31 2019 01: +0,0.03,43622
Aug 01 2019 01: +0,0.03,41060
Aug 02 2019 01: +0,0.03,39163
Aug 03 2019 01: +0,0.03,46161
Aug 04 2019 01: +0,0.03,32923
Aug 05 2019 01: +0,0.03,32973
Aug 06 2019 01: +0,0.03,30791
Aug 07 2019 01: +0,0.03,32530
Aug 08 2019 01: +0,0.03,39670
Aug 09 2019 01: +0,0.03,39743
Aug 10 2019 01: +0,0.03,44016
Aug 11 2019 01: +0,0.03,32336
Aug 12 2019 01: +0,0.03,35233
Aug 13 2019 01: +0,0.03,39878
Aug 14 2019 01: +0,0.03,42892
Aug 15 2019 01: +0,0.03,31495
Aug 16 2019 01: +0,0.03,53580
Aug 17 2019 01: +0,0.03,37247
Aug 18 2019 01: +0,0.03,42321
Aug 19 2019 01: +0,0.03,40477
Aug 20 2019 01: +0,0.03,38141
Aug 21 2019 01: +0,0.03,38997
Aug 22 2019 01: +0,0.03,38432
Aug 23 2019 01: +0,0.03,44006
Aug 24 2019 01: +0,0.03,40111
Aug 25 2019 01: +0,0.03,44437
Aug 26 2019 01: +0,0.03,38613
Aug 27 2019 01: +0,0.03,34171
Aug 28 2019 01: +0,0.03,34645
Aug 29 2019 01: +0,0.03,39630
Aug 30 2019 01: +0,0.03,40073
Aug 31 2019 01: +0,0.03,37399
Sep 01 2019 01: +0,0.03,43355
Sep 02 2019 01: +0,0.03,43440
Sep 03 2019 01: +0,0.03,40493
Sep 04 2019 01: +0,0.03,37457
Sep 05 2019 01: +0,0.03,37519
Sep 06 2019 01: +0,0.03,40773
Sep 07 2019 01: +0,0.03,46111
Sep 08 2019 01: +0,0.03,54409
Sep 09 2019 01: +0,0.03,43950
Sep 10 2019 01: +0,0.03,38780
Sep 11 2019 01: +0,0.03,55709
Sep 12 2019 01: +0,0.03,50476
Sep 13 2019 01: +0,0.03,49637
Sep 14 2019 01: +0,0.03,53383
Sep 15 2019 01: +0,0.03,48329
Sep 16 2019 01: +0,0.03,41653
Sep 17 2019 01: +0,0.03,39547
Sep 18 2019 01: +0,0.03,32141
Sep 19 2019 01: +0,0.03,35758
Sep 20 2019 01: +0,0.03,38420
Sep 21 2019 01: +0,0.03,42074
Sep 22 2019 01: +0,0.03,43818
Sep 23 2019 01: +0,0.03,39441
Sep 24 2019 01: +0,0.03,52159
Sep 25 2019 01: +0,0.03,42488
Sep 26 2019 01: +0,0.03,41854
Sep 27 2019 01: +0,0.03,60039
Sep 28 2019 01: +0,0.03,57948
Sep 29 2019 01: +0,0.03,65524
Sep 30 2019 01: +0,0.03,49933
Oct 01 2019 01: +0,0.03,73060
Oct 02 2019 01: +0,0.03,140177
Oct 03 2019 01: +0,0.03,329679
Oct 04 2019 01: +0,0.03,144585
Oct 05 2019 01: +0,0.03,110014
Oct 06 2019 01: +0,0.03,85285
Oct 07 2019 01: +0,0.03,69660
Oct 08 2019 01: +0,0.03,60215
Oct 09 2019 01: +0,0.03,62609
Oct 10 2019 01: +0,0.03,56750
Oct 11 2019 01: +0,0.03,83058
Oct 12 2019 01: +0,0.03,110494
