Date,Price,Quatity Sold
Jan 18 2015 01: +0,0.03,9958
Jan 19 2015 01: +0,0.03,8828
Jan 20 2015 01: +0,0.03,7452
Jan 21 2015 01: +0,0.03,7331
Jan 22 2015 01: +0,0.03,7363
Jan 23 2015 01: +0,0.03,8680
Jan 24 2015 01: +0,0.03,9849
Jan 25 2015 01: +0,0.03,10449
Jan 26 2015 01: +0,0.03,8315
Jan 27 2015 01: +0,0.03,7799
Jan 28 2015 01: +0,0.03,8220
Jan 29 2015 01: +0,0.03,7535
Jan 30 2015 01: +0,0.03,8716
Jan 31 2015 01: +0,0.03,11111
Feb 01 2015 01: +0,0.03,9912
Feb 02 2015 01: +0,0.03,7923
Feb 03 2015 01: +0,0.03,9303
Feb 04 2015 01: +0,0.03,8216
Feb 05 2015 01: +0,0.03,9060
Feb 06 2015 01: +0,0.03,8049
Feb 07 2015 01: +0,0.03,9582
Feb 08 2015 01: +0,0.03,8067
Feb 09 2015 01: +0,0.03,6270
Feb 10 2015 01: +0,0.03,6351
Feb 11 2015 01: +0,0.03,6118
Feb 12 2015 01: +0,0.03,6419
Feb 13 2015 01: +0,0.03,7786
Feb 14 2015 01: +0,0.03,8184
Feb 15 2015 01: +0,0.03,8185
Feb 16 2015 01: +0,0.03,6431
Feb 17 2015 01: +0,0.03,6916
Feb 18 2015 01: +0,0.03,6962
Feb 19 2015 01: +0,0.03,7709
Feb 20 2015 01: +0,0.03,8006
Feb 21 2015 01: +0,0.03,8859
Feb 22 2015 01: +0,0.03,9479
Feb 23 2015 01: +0,0.03,8770
Feb 24 2015 01: +0,0.03,7891
Feb 25 2015 01: +0,0.03,8177
Feb 26 2015 01: +0,0.03,9420
Feb 27 2015 01: +0,0.03,9840
Feb 28 2015 01: +0,0.03,9824
Mar 01 2015 01: +0,0.03,11294
Mar 02 2015 01: +0,0.03,7611
Mar 03 2015 01: +0,0.03,7741
Mar 04 2015 01: +0,0.03,8321
Mar 05 2015 01: +0,0.03,10595
Mar 06 2015 01: +0,0.03,10051
Mar 07 2015 01: +0,0.03,26004
Mar 08 2015 01: +0,0.03,11095
Mar 09 2015 01: +0,0.03,7155
Mar 10 2015 01: +0,0.03,7117
Mar 11 2015 01: +0,0.03,7566
Mar 12 2015 01: +0,0.03,8264
Mar 13 2015 01: +0,0.03,9664
Mar 14 2015 01: +0,0.03,10265
Mar 15 2015 01: +0,0.03,10323
Mar 16 2015 01: +0,0.03,6824
Mar 17 2015 01: +0,0.03,7088
Mar 18 2015 01: +0,0.03,6116
Mar 19 2015 01: +0,0.03,8477
Mar 20 2015 01: +0,0.031,8088
Mar 21 2015 01: +0,0.031,10323
Mar 22 2015 01: +0,0.03,7830
Mar 23 2015 01: +0,0.03,6293
Mar 24 2015 01: +0,0.03,5833
Mar 25 2015 01: +0,0.03,5474
Mar 26 2015 01: +0,0.03,5906
Mar 27 2015 01: +0,0.03,7167
Mar 28 2015 01: +0,0.034,7467
Mar 29 2015 01: +0,0.035,7041
Mar 30 2015 01: +0,0.035,7997
Mar 31 2015 01: +0,0.036,8663
Apr 01 2015 01: +0,0.042,8725
Apr 02 2015 01: +0,0.043,7475
Apr 03 2015 01: +0,0.043,7988
Apr 04 2015 01: +0,0.04,8261
Apr 05 2015 01: +0,0.041,7924
Apr 06 2015 01: +0,0.044,8631
Apr 07 2015 01: +0,0.042,7825
Apr 08 2015 01: +0,0.045,8092
Apr 09 2015 01: +0,0.043,8202
Apr 10 2015 01: +0,0.046,8473
Apr 11 2015 01: +0,0.048,9086
Apr 12 2015 01: +0,0.048,8050
Apr 13 2015 01: +0,0.051,7620
Apr 14 2015 01: +0,0.05,7300
Apr 15 2015 01: +0,0.051,6137
Apr 16 2015 01: +0,0.044,6033
Apr 17 2015 01: +0,0.048,6188
Apr 18 2015 01: +0,0.046,7896
Apr 19 2015 01: +0,0.047,7532
Apr 20 2015 01: +0,0.044,6778
Apr 21 2015 01: +0,0.042,5758
Apr 22 2015 01: +0,0.042,5790
