Date,Price,Quatity Sold
Jun 17 2015 01: +0,0.083,5468
Jun 18 2015 01: +0,0.087,5146
Jun 19 2015 01: +0,0.086,5727
Jun 20 2015 01: +0,0.085,6194
Jun 21 2015 01: +0,0.08,5366
Jun 22 2015 01: +0,0.079,5037
Jun 23 2015 01: +0,0.091,4853
Jun 24 2015 01: +0,0.097,5208
Jun 25 2015 01: +0,0.101,5258
Jun 26 2015 01: +0,0.108,6439
Jun 27 2015 01: +0,0.115,5531
Jun 28 2015 01: +0,0.117,5772
Jun 29 2015 01: +0,0.124,5674
Jun 30 2015 01: +0,0.127,5139
Jul 01 2015 01: +0,0.129,5592
Jul 02 2015 01: +0,0.134,5435
Jul 03 2015 01: +0,0.143,5889
Jul 04 2015 01: +0,0.182,7889
Jul 05 2015 01: +0,0.197,5638
Jul 06 2015 01: +0,0.19,5535
Jul 07 2015 01: +0,0.184,5639
Jul 08 2015 01: +0,0.186,5312
Jul 09 2015 01: +0,0.197,5494
Jul 10 2015 01: +0,0.222,6826
Jul 11 2015 01: +0,0.238,6338
Jul 12 2015 01: +0,0.255,5487
Jul 13 2015 01: +0,0.301,6048
Jul 14 2015 01: +0,0.312,5153
Jul 15 2015 01: +0,0.295,5319
Jul 16 2015 01: +0,0.285,5054
Jul 17 2015 01: +0,0.264,5090
Jul 18 2015 01: +0,0.249,5163
Jul 19 2015 01: +0,0.232,5049
Jul 20 2015 01: +0,0.231,5133
Jul 21 2015 01: +0,0.225,4727
Jul 22 2015 01: +0,0.218,5206
Jul 23 2015 01: +0,0.217,5621
Jul 24 2015 01: +0,0.218,5146
Jul 25 2015 01: +0,0.226,5153
Jul 26 2015 01: +0,0.223,4320
Jul 27 2015 01: +0,0.219,4806
Jul 28 2015 01: +0,0.211,4867
Jul 29 2015 01: +0,0.209,4590
Jul 30 2015 01: +0,0.212,5062
Jul 31 2015 01: +0,0.205,4899
Aug 01 2015 01: +0,0.206,5250
Aug 02 2015 01: +0,0.199,5112
Aug 03 2015 01: +0,0.204,5092
