Date,Price,Quatity Sold
Oct 28 2018 01: +0,0.03,20613
Oct 29 2018 01: +0,0.03,22923
Oct 30 2018 01: +0,0.03,23153
Oct 31 2018 01: +0,0.03,22373
Nov 01 2018 01: +0,0.03,22620
Nov 02 2018 01: +0,0.03,20667
Nov 03 2018 01: +0,0.03,22821
Nov 04 2018 01: +0,0.03,31493
Nov 05 2018 01: +0,0.03,18892
Nov 06 2018 01: +0,0.03,19107
Nov 07 2018 01: +0,0.03,17399
Nov 08 2018 01: +0,0.03,19800
Nov 09 2018 01: +0,0.03,19237
Nov 10 2018 01: +0,0.03,23165
Nov 11 2018 01: +0,0.03,20434
Nov 12 2018 01: +0,0.03,23364
Nov 13 2018 01: +0,0.03,20367
Nov 14 2018 01: +0,0.03,24001
Nov 15 2018 01: +0,0.03,25004
Nov 16 2018 01: +0,0.03,17990
Nov 17 2018 01: +0,0.03,21248
Nov 18 2018 01: +0,0.03,20268
Nov 19 2018 01: +0,0.03,15814
Nov 20 2018 01: +0,0.03,19370
Nov 21 2018 01: +0,0.03,18247
Nov 22 2018 01: +0,0.03,20027
Nov 23 2018 01: +0,0.03,19194
Nov 24 2018 01: +0,0.03,19846
Nov 25 2018 01: +0,0.03,19568
Nov 26 2018 01: +0,0.03,16262
Nov 27 2018 01: +0,0.03,16083
Nov 28 2018 01: +0,0.03,16287
Nov 29 2018 01: +0,0.03,17333
Nov 30 2018 01: +0,0.03,20816
Dec 01 2018 01: +0,0.03,22093
Dec 02 2018 01: +0,0.03,23359
Dec 03 2018 01: +0,0.03,19865
Dec 04 2018 01: +0,0.03,24751
Dec 05 2018 01: +0,0.03,24690
Dec 06 2018 01: +0,0.03,22897
Dec 07 2018 01: +0,0.03,31250
Dec 08 2018 01: +0,0.03,32885
Dec 09 2018 01: +0,0.03,29482
Dec 10 2018 01: +0,0.03,32162
Dec 11 2018 01: +0,0.03,28327
Dec 12 2018 01: +0,0.03,26697
Dec 13 2018 01: +0,0.03,27741
Dec 14 2018 01: +0,0.03,35476
Dec 15 2018 01: +0,0.03,31295
Dec 16 2018 01: +0,0.03,28379
Dec 17 2018 01: +0,0.03,27159
Dec 18 2018 01: +0,0.03,23346
Dec 19 2018 01: +0,0.03,22133
Dec 20 2018 01: +0,0.03,24451
Dec 21 2018 01: +0,0.03,29033
Dec 22 2018 01: +0,0.03,29477
Dec 23 2018 01: +0,0.03,25402
Dec 24 2018 01: +0,0.03,29318
Dec 25 2018 01: +0,0.03,32695
Dec 26 2018 01: +0,0.03,26454
Dec 27 2018 01: +0,0.03,29700
Dec 28 2018 01: +0,0.03,30293
Dec 29 2018 01: +0,0.03,27663
Dec 30 2018 01: +0,0.03,26784
Dec 31 2018 01: +0,0.03,26159
Jan 01 2019 01: +0,0.03,25101
Jan 02 2019 01: +0,0.03,26586
Jan 03 2019 01: +0,0.03,26140
Jan 04 2019 01: +0,0.03,28713
Jan 05 2019 01: +0,0.03,34678
Jan 06 2019 01: +0,0.03,28345
Jan 07 2019 01: +0,0.03,30417
Jan 08 2019 01: +0,0.03,28486
Jan 09 2019 01: +0,0.03,34535
Jan 10 2019 01: +0,0.03,35805
Jan 11 2019 01: +0,0.03,37661
Jan 12 2019 01: +0,0.03,30219
Jan 13 2019 01: +0,0.03,30887
