Date,Price,Quatity Sold
Apr 09 2016 01: +0,0.033,89908
Apr 10 2016 01: +0,0.032,86553
Apr 11 2016 01: +0,0.03,64325
Apr 12 2016 01: +0,0.032,62832
Apr 13 2016 01: +0,0.032,61459
Apr 14 2016 01: +0,0.031,68069
Apr 15 2016 01: +0,0.034,72933
Apr 16 2016 01: +0,0.031,76590
Apr 17 2016 01: +0,0.03,77086
Apr 18 2016 01: +0,0.03,70005
Apr 19 2016 01: +0,0.03,64410
Apr 20 2016 01: +0,0.03,63846
Apr 21 2016 01: +0,0.03,64517
Apr 22 2016 01: +0,0.03,65153
Apr 23 2016 01: +0,0.03,64673
Apr 24 2016 01: +0,0.03,78370
Apr 25 2016 01: +0,0.03,65604
Apr 26 2016 01: +0,0.03,60364
Apr 27 2016 01: +0,0.03,60258
