Date,Price,Quatity Sold
Feb 16 2015 01: +0,0.135,80649
Feb 17 2015 01: +0,0.133,74638
Feb 18 2015 01: +0,0.134,76425
Feb 19 2015 01: +0,0.138,74721
Feb 20 2015 01: +0,0.143,86856
Feb 21 2015 01: +0,0.141,90673
Feb 22 2015 01: +0,0.134,88670
Feb 23 2015 01: +0,0.127,73609
Feb 24 2015 01: +0,0.129,71721
Feb 25 2015 01: +0,0.134,76065
Feb 26 2015 01: +0,0.143,79860
Feb 27 2015 01: +0,0.15,101890
Feb 28 2015 01: +0,0.149,101564
Mar 01 2015 01: +0,0.135,94422
Mar 02 2015 01: +0,0.14,77760
Mar 03 2015 01: +0,0.143,76577
Mar 04 2015 01: +0,0.142,77261
Mar 05 2015 01: +0,0.138,77263
Mar 06 2015 01: +0,0.137,88857
Mar 07 2015 01: +0,0.133,99123
Mar 08 2015 01: +0,0.124,89328
Mar 09 2015 01: +0,0.12,73708
Mar 10 2015 01: +0,0.122,69290
Mar 11 2015 01: +0,0.117,63797
Mar 12 2015 01: +0,0.111,67810
Mar 13 2015 01: +0,0.11,83610
Mar 14 2015 01: +0,0.105,96271
Mar 15 2015 01: +0,0.092,106203
Mar 16 2015 01: +0,0.092,82006
Mar 17 2015 01: +0,0.108,77997
Mar 18 2015 01: +0,0.108,68548
Mar 19 2015 01: +0,0.109,68688
Mar 20 2015 01: +0,0.111,83618
Mar 21 2015 01: +0,0.11,95824
Mar 22 2015 01: +0,0.103,88369
Mar 23 2015 01: +0,0.099,75890
Mar 24 2015 01: +0,0.1,80813
Mar 25 2015 01: +0,0.107,82205
Mar 26 2015 01: +0,0.107,82763
Mar 27 2015 01: +0,0.108,90252
Mar 28 2015 01: +0,0.104,101633
Mar 29 2015 01: +0,0.101,97030
Mar 30 2015 01: +0,0.1,84437
Mar 31 2015 01: +0,0.107,92755
Apr 01 2015 01: +0,0.111,111092
Apr 02 2015 01: +0,0.116,103616
Apr 03 2015 01: +0,0.114,102894
Apr 04 2015 01: +0,0.113,108894
Apr 05 2015 01: +0,0.111,103374
Apr 06 2015 01: +0,0.112,98914
Apr 07 2015 01: +0,0.112,99961
Apr 08 2015 01: +0,0.118,95876
Apr 09 2015 01: +0,0.116,90672
Apr 10 2015 01: +0,0.115,92940
Apr 11 2015 01: +0,0.112,110279
Apr 12 2015 01: +0,0.109,103257
Apr 13 2015 01: +0,0.108,84670
Apr 14 2015 01: +0,0.1,77027
Apr 15 2015 01: +0,0.097,72842
Apr 16 2015 01: +0,0.084,95707
Apr 17 2015 01: +0,0.076,91856
Apr 18 2015 01: +0,0.07,111427
Apr 19 2015 01: +0,0.063,98960
Apr 20 2015 01: +0,0.067,94680
Apr 21 2015 01: +0,0.064,83727
Apr 22 2015 01: +0,0.065,77449
Apr 23 2015 01: +0,0.065,82643
Apr 24 2015 01: +0,0.066,100968
Apr 25 2015 01: +0,0.066,109999
Apr 26 2015 01: +0,0.063,99145
Apr 27 2015 01: +0,0.063,88368
Apr 28 2015 01: +0,0.065,88374
Apr 29 2015 01: +0,0.065,86827
Apr 30 2015 01: +0,0.067,100100
May 01 2015 01: +0,0.064,106167
May 02 2015 01: +0,0.066,118511
May 03 2015 01: +0,0.059,105243
May 04 2015 01: +0,0.054,95306
May 05 2015 01: +0,0.058,88744
May 06 2015 01: +0,0.059,89749
May 07 2015 01: +0,0.059,84022
May 08 2015 01: +0,0.056,109522
May 09 2015 01: +0,0.055,119313
May 10 2015 01: +0,0.055,110209
May 11 2015 01: +0,0.055,94948
May 12 2015 01: +0,0.057,92035
